Id,date,Ttb,Tx,Tn,Utb,Un,RRR,Bh,Sh,RunOff,Thang
10481,1990-09-22 00:00:00.000,"25,8","31,2","21,6",82,60,0,"1,5","10,7",517,NULL
10482,1990-09-23 00:00:00.000,"24,3","30,5","21,7",88,64,"13,8","1,4","8,8",508,NULL
10483,1990-09-24 00:00:00.000,"23,9","30,6","21,8",90,74,"0,4","1,3","7,1",507,NULL
10484,1990-09-25 00:00:00.000,"23,5","26,6","21,6",92,85,11,"0,8","0,2",535,NULL
10485,1990-09-26 00:00:00.000,"24,4","29,6","20,8",87,70,0,"2,2","7,5",555,NULL
10486,1990-09-27 00:00:00.000,"23,8","28,9","21,6",90,73,"16,5","1,8","5,9",781,NULL
10487,1990-09-28 00:00:00.000,"24,8","30,7","21,4",84,63,0,"2,7","7,4",584,NULL
10488,1990-09-29 00:00:00.000,"23,2","26,6","20,8",90,78,"3,9","1,8",1,540,NULL
10489,1990-09-30 00:00:00.000,"23,8","29,2","20,7",85,64,"0,2","2,5","4,7",507,NULL
10490,1990-10-01 00:00:00.000,"22,4","27,1","20,6",92,87,"6,7","1,5",1,485,NULL
10491,1990-10-02 00:00:00.000,"22,8","26,8","19,7",92,79,5,"1,6","3,7",478,NULL
10492,1990-10-03 00:00:00.000,"22,1","25,5","20,4",94,86,"42,1","0,7",0,550,NULL
10493,1990-10-04 00:00:00.000,"24,2","30,3","19,8",81,64,0,3,"4,9",569,NULL
10494,1990-10-05 00:00:00.000,"24,3","29,6","21,6",86,71,"4,8","3,1","7,6",531,NULL
10495,1990-10-06 00:00:00.000,"24,6","29,7","21,2",87,63,"0,1","1,4","8,2",543,NULL
10496,1990-10-07 00:00:00.000,"24,6","30,1","20,9",86,63,0,"2,5",6,490,NULL
10497,1990-10-08 00:00:00.000,"24,4","29,1","21,7",88,71,0,"2,7","3,6",490,NULL
10498,1990-10-09 00:00:00.000,"23,7","28,8","20,6",79,60,0,"4,6","10,5",504,NULL
10499,1990-10-10 00:00:00.000,"22,2","27,6","16,6",86,68,0,"3,1","5,9",497,NULL
10500,1990-10-11 00:00:00.000,"22,6","26,4","20,7",89,75,"0,8","2,3","0,5",478,NULL
10501,1990-10-12 00:00:00.000,"22,8","28,1","19,7",85,70,0,"2,8","3,5",456,NULL
10502,1990-10-13 00:00:00.000,"21,2","24,6","19,3",90,84,"4,8","1,2",0,431,NULL
10503,1990-10-14 00:00:00.000,"20,3","21,8","19,4",99,99,"34,7","0,5",0,473,NULL
10504,1990-10-15 00:00:00.000,"23,1","28,3","20,4",92,72,"11,3","0,7",0,559,NULL
10505,1990-10-16 00:00:00.000,"23,7","28,5","20,9",91,85,"0,7","1,4","7,5",528,NULL
10506,1990-10-17 00:00:00.000,"23,6","27,9","20,2",91,80,"0,1",1,"1,2",487,NULL
10507,1990-10-18 00:00:00.000,22,"23,9","21,5",99,99,"40,9","0,4",0,698,NULL
10508,1990-10-19 00:00:00.000,"23,3","28,7","20,9",90,71,"0,7","1,2","7,6",786,NULL
10509,1990-10-20 00:00:00.000,"24,4","30,4","20,1",84,60,0,2,"10,7",679,NULL
10510,1990-10-21 00:00:00.000,"24,1","29,9","21,4",91,70,"3,4",2,10,596,NULL
10511,1990-10-22 00:00:00.000,"24,8","30,1","20,9",85,72,0,2,7,616,NULL
10512,1990-10-23 00:00:00.000,"24,8","30,7","21,5",85,65,0,"2,1","10,5",594,NULL
10513,1990-10-24 00:00:00.000,"24,7","30,4","20,7",83,60,0,"2,1","9,9",562,NULL
10514,1990-10-25 00:00:00.000,"23,8","27,6","21,5",84,71,"0,1","3,2","4,3",540,NULL
10515,1990-10-26 00:00:00.000,24,29,"21,8",82,66,0,4,"7,8",526,NULL
10516,1990-10-27 00:00:00.000,"23,8","27,9","21,8",85,73,0,3,"5,6",519,NULL
10517,1990-10-28 00:00:00.000,"23,6","28,6","21,2",84,69,0,"3,6","8,6",511,NULL
10518,1990-10-29 00:00:00.000,24,"28,6","21,6",84,69,0,"3,4","6,8",499,NULL
10519,1990-10-30 00:00:00.000,24,"28,8","21,3",83,64,"0,2","3,5","7,1",483,NULL
10520,1990-10-31 00:00:00.000,"23,8","28,4","21,4",85,75,1,"2,2","1,7",468,NULL
10521,1990-11-01 00:00:00.000,"24,4","29,4","22,2",83,63,0,"3,3","10,7",456,NULL
10522,1990-11-02 00:00:00.000,"24,6","30,1","21,3",83,65,0,"3,7","11,1",440,NULL
10523,1990-11-03 00:00:00.000,"24,9","31,8","21,6",84,62,0,"4,4","9,5",426,NULL
10524,1990-11-04 00:00:00.000,25,"30,8","20,7",85,58,0,"5,5",10,412,NULL
10525,1990-11-05 00:00:00.000,"25,3","30,8",22,87,65,"30,5","2,4","9,3",414,NULL
10526,1990-11-06 00:00:00.000,"24,5","29,7","20,8",88,69,0,"2,4",9,412,NULL
10527,1990-11-07 00:00:00.000,"24,2","30,8","20,4",87,66,1,"3,2","8,1",403,NULL
10528,1990-11-08 00:00:00.000,"24,8","29,5","20,8",85,69,0,"1,9","8,5",394,NULL
10529,1990-11-09 00:00:00.000,"23,4","27,3","20,7",88,75,0,"2,1",4,382,NULL
10530,1990-11-10 00:00:00.000,"21,6",24,"20,6",92,81,"16,7","1,4",0,385,NULL
10531,1990-11-11 00:00:00.000,"18,9","20,9","17,4",96,98,"38,3","0,7",0,436,NULL
10532,1990-11-12 00:00:00.000,"18,2","19,3","17,6",100,99,"84,7","0,2",0,672,NULL
10533,1990-11-13 00:00:00.000,22,"27,9","18,4",92,86,"2,6","1,3","5,4",880,NULL
10534,1990-11-14 00:00:00.000,"21,9","26,3","19,8",88,76,0,"2,4","2,6",768,NULL
10535,1990-11-15 00:00:00.000,"19,2","21,1","18,6",97,95,"10,2","0,6",0,801,NULL
10536,1990-11-16 00:00:00.000,"21,2","26,7","17,9",88,73,"1,5","1,8","6,7",856,NULL
10537,1990-11-17 00:00:00.000,"22,6","28,5","18,8",86,64,0,"2,3","9,6",853,NULL
10538,1990-11-18 00:00:00.000,"22,9","29,8","17,5",85,57,0,"1,7","9,8",898,NULL
10539,1990-11-19 00:00:00.000,"22,8","28,1","19,5",92,61,0,"3,7","10,5",927,NULL
10540,1990-11-20 00:00:00.000,"22,2","27,3","19,2",88,71,"0,3","2,2","2,8",907,NULL
10541,1990-11-21 00:00:00.000,"22,6","25,8","21,3",86,78,"0,1",3,"2,2",862,NULL
10542,1990-11-22 00:00:00.000,"22,4","27,6","20,6",84,73,"0,1","4,7","8,4",808,NULL
10543,1990-11-23 00:00:00.000,"22,7","27,1",20,81,64,0,"3,1","8,4",763,NULL
10544,1990-11-24 00:00:00.000,"22,2","26,6","20,1",80,65,0,"4,8","8,8",774,NULL
10545,1990-11-25 00:00:00.000,"21,4","26,6","19,2",82,65,0,"4,5","9,2",760,NULL
10546,1990-11-26 00:00:00.000,"21,4","25,5","19,4",81,62,0,"4,2","9,4",724,NULL
10547,1990-11-27 00:00:00.000,20,"23,7","18,2",91,86,0,"1,9","4,8",663,NULL
10548,1990-11-28 00:00:00.000,21,"27,2","17,6",85,61,0,"3,3","10,5",627,NULL
10549,1990-11-29 00:00:00.000,"20,9","26,9","17,8",79,56,0,"4,5","9,9",591,NULL
10550,1990-11-30 00:00:00.000,"20,2","26,5","17,4",81,61,0,"3,3","8,2",561,NULL
10551,1990-12-01 00:00:00.000,"19,6","24,6","17,9",80,62,0,"4,4","5,3",533,NULL
10552,1990-12-02 00:00:00.000,"18,3","23,8","16,1",84,75,0,"2,7","2,6",508,NULL
10553,1990-12-03 00:00:00.000,"17,8",20,"16,1",93,88,"0,3","2,2",0,484,NULL
10554,1990-12-04 00:00:00.000,"19,8","23,9","17,6",84,68,"1,1","2,9","3,7",465,NULL
10555,1990-12-05 00:00:00.000,"19,7","24,1","16,2",78,59,0,4,"6,5",444,NULL
10556,1990-12-06 00:00:00.000,"19,6","24,6","17,4",83,74,0,"3,2","4,9",419,NULL
10557,1990-12-07 00:00:00.000,"20,3","23,9","18,5",86,75,0,"2,7","2,5",407,NULL
10558,1990-12-08 00:00:00.000,"21,6","25,3","19,2",86,73,0,"2,6","2,9",388,NULL
10559,1990-12-09 00:00:00.000,"21,8","26,5","20,1",89,73,"1,7",2,"1,4",376,NULL
10560,1990-12-10 00:00:00.000,"22,4","27,1","20,4",84,69,"0,6","2,7","5,5",366,NULL
10561,1990-12-11 00:00:00.000,"22,8",27,"20,6",84,65,0,"3,6","2,8",357,NULL
10562,1990-12-12 00:00:00.000,"22,5","27,5","20,1",81,61,0,"3,7","4,8",348,NULL
10563,1990-12-13 00:00:00.000,"22,4","27,8","19,9",83,63,0,"3,8","4,3",333,NULL
10564,1990-12-14 00:00:00.000,"22,4","26,9","19,9",82,63,0,"3,4","5,5",317,NULL
10565,1990-12-15 00:00:00.000,"22,8","27,9","20,6",81,62,0,"4,8","2,7",313,NULL
10566,1990-12-16 00:00:00.000,"21,8","26,1","19,7",82,65,0,"4,6","3,7",306,NULL
10567,1990-12-17 00:00:00.000,"21,7","26,7","19,2",86,66,"0,3","4,5","1,4",300,NULL
10568,1990-12-18 00:00:00.000,"21,9","26,8","19,2",84,66,0,"4,5","4,2",291,NULL
10569,1990-12-19 00:00:00.000,"21,8","27,9","19,1",83,63,0,"3,8","5,5",284,NULL
10570,1990-12-20 00:00:00.000,"21,8","27,7","18,3",80,56,0,"3,8","2,3",282,NULL
10571,1990-12-21 00:00:00.000,"21,4","27,8","16,9",77,51,0,4,"7,5",273,NULL
10572,1990-12-22 00:00:00.000,22,"26,7","19,2",77,54,0,"4,2","10,4",265,NULL
10573,1990-12-23 00:00:00.000,"20,9","26,6","18,5",79,58,0,"4,2","10,1",254,NULL
10574,1990-12-24 00:00:00.000,"19,3","25,6","15,1",82,63,0,"2,6","9,9",245,NULL
10575,1990-12-25 00:00:00.000,"20,6","26,5","17,6",84,66,0,"2,8",7,240,NULL
10576,1990-12-26 00:00:00.000,"21,8","26,4","19,1",87,69,0,"1,6","3,5",234,NULL
10577,1990-12-27 00:00:00.000,"21,6","26,5","19,6",80,64,"0,3","2,7","4,9",229,NULL
10578,1990-12-28 00:00:00.000,"20,7","25,4","18,4",82,64,0,"3,4","10,6",225,NULL
10579,1990-12-29 00:00:00.000,21,"27,6",17,78,53,0,"3,4","10,6",225,NULL
10580,1990-12-30 00:00:00.000,"21,3","27,9","16,9",79,53,0,"3,5","10,1",216,NULL
10581,1990-12-31 00:00:00.000,"22,8","31,2","17,4",80,49,0,"3,4","10,2",212,NULL
10582,1991-01-01 00:00:00.000,"23,8","31,3","19,8",79,46,0,"3,3","10,7",203,NULL
10583,1991-01-02 00:00:00.000,23,"29,9","19,6",78,53,0,"5,6","10,7",199,NULL
10584,1991-01-03 00:00:00.000,"22,8","29,7","18,8",81,58,0,"3,9",10,195,NULL
10585,1991-01-04 00:00:00.000,"23,6",31,"20,1",77,47,0,"4,9","10,3",191,NULL
10586,1991-01-05 00:00:00.000,"23,2","29,4","19,8",78,52,0,"3,8","10,5",187,NULL
10587,1991-01-06 00:00:00.000,"22,9","28,6","20,1",81,60,0,3,"10,9",183,NULL
10588,1991-01-07 00:00:00.000,22,"28,8","17,5",79,52,0,"3,4","9,5",179,NULL
10589,1991-01-08 00:00:00.000,"21,7","28,8","17,4",77,47,0,2,"10,8",175,NULL
10590,1991-01-09 00:00:00.000,"20,3","26,1","18,1",82,63,0,"2,4",10,171,NULL
10591,1991-01-10 00:00:00.000,"21,4","29,4","17,2",80,51,0,"4,2","10,5",168,NULL
10592,1991-01-11 00:00:00.000,22,"29,8","16,6",76,41,0,"4,8","10,5",164,NULL
10593,1991-01-12 00:00:00.000,"20,9","27,3","17,1",77,55,0,"7,3","10,1",160,NULL
10594,1991-01-13 00:00:00.000,"21,3","28,1","17,5",78,53,0,9,"11,1",156,NULL
10595,1991-01-14 00:00:00.000,"21,3","27,7","17,5",78,51,0,"7,6","10,4",153,NULL
10596,1991-01-15 00:00:00.000,"21,4","27,8","18,1",74,46,0,"9,9","10,5",149,NULL
10597,1991-01-16 00:00:00.000,"21,4","27,1","18,9",75,53,0,"9,6","10,6",146,NULL
10598,1991-01-17 00:00:00.000,"21,1","27,6","17,9",76,46,0,"9,4",11,144,NULL
10599,1991-01-18 00:00:00.000,"21,1","28,8","16,6",77,54,0,"7,2","10,8",142,NULL
10600,1991-01-19 00:00:00.000,"22,2","29,8","17,7",80,53,0,"8,4","9,6",140,NULL
10601,1991-01-20 00:00:00.000,"23,1","31,2",19,78,47,0,"7,2",10,138,NULL
10602,1991-01-21 00:00:00.000,"23,2","31,5","19,4",80,55,0,4,8,135,NULL
10603,1991-01-22 00:00:00.000,"23,5","30,7",20,78,52,0,6,"9,8",135,NULL
10604,1991-01-23 00:00:00.000,"22,4","29,8","18,9",77,50,0,"5,4","9,6",135,NULL
10605,1991-01-24 00:00:00.000,"21,7","28,6",18,77,53,0,5,"10,5",135,NULL
10606,1991-01-25 00:00:00.000,"22,1","28,3","18,6",79,59,0,"4,8","10,2",131,NULL
10607,1991-01-26 00:00:00.000,"21,9",28,"19,4",81,60,0,"6,3","8,1",128,NULL
10608,1991-01-27 00:00:00.000,"21,6","27,3","19,6",79,59,0,"4,7","9,9",124,NULL
10609,1991-01-28 00:00:00.000,"21,2","26,1","19,1",78,63,0,"4,6","8,1",122,NULL
10610,1991-01-29 00:00:00.000,21,"26,4","18,5",80,60,0,"4,2","6,4",121,NULL
10611,1991-01-30 00:00:00.000,"20,5","26,1","17,2",75,54,0,"5,2","9,9",119,NULL
10612,1991-01-31 00:00:00.000,"20,5","27,1","16,2",78,55,0,"4,8","9,7",117,NULL
10613,1991-02-01 00:00:00.000,"20,9","28,6","17,3",79,55,0,"5,2","10,4",116,NULL
10614,1991-02-02 00:00:00.000,"20,9","26,6","17,6",75,64,0,6,"10,5",114,NULL
10615,1991-02-03 00:00:00.000,"21,5","28,2","17,1",77,53,0,6,"10,7",114,NULL
10616,1991-02-04 00:00:00.000,"21,3","27,9","17,9",76,56,0,"8,6","10,3",112,NULL
10617,1991-02-05 00:00:00.000,"21,1","26,7",18,78,57,0,"6,4","10,6",110,NULL
10618,1991-02-06 00:00:00.000,"21,8","29,8","17,4",74,48,0,"7,2","5,5",109,NULL
10619,1991-02-07 00:00:00.000,"21,7","29,9","17,6",74,48,0,"7,2","9,8",107,NULL
10620,1991-02-08 00:00:00.000,"21,7","30,3","16,9",69,40,0,"6,3","10,1",104,NULL
10621,1991-02-09 00:00:00.000,"22,3","31,6","17,1",72,35,0,"4,7","10,6",104,NULL
10622,1991-02-10 00:00:00.000,"23,2",32,"17,2",70,33,0,"5,8",11,100,NULL
10623,1991-02-11 00:00:00.000,"23,4",32,"18,2",72,40,0,"7,2",11,100,NULL
10624,1991-02-12 00:00:00.000,"23,4",33,"18,1",70,29,0,8,"10,8","96,9",NULL
10625,1991-02-13 00:00:00.000,"24,3","34,8","17,4",68,33,0,"7,2","10,1","96,9",NULL
10626,1991-02-14 00:00:00.000,"23,7",33,"17,3",70,38,0,"7,3",11,"93,7",NULL
10627,1991-02-15 00:00:00.000,"24,4","33,4","18,1",71,43,0,"5,2","9,7","93,7",NULL
10628,1991-02-16 00:00:00.000,"25,1","31,7","20,2",71,47,0,"3,4",7,"93,7",NULL
10629,1991-02-17 00:00:00.000,"24,8","32,7",20,73,42,0,"6,6","10,2","95,3",NULL
10630,1991-02-18 00:00:00.000,"24,6","32,1","20,8",75,46,0,"5,6","9,1","93,7",NULL
10631,1991-02-19 00:00:00.000,"24,1","32,5",19,71,36,0,"7,6","10,3","93,7",NULL
10632,1991-02-20 00:00:00.000,"23,2","29,6","19,8",73,47,0,"8,5","9,8","92,1",NULL
10633,1991-02-21 00:00:00.000,22,"28,3","19,9",79,56,0,"6,4","8,7","90,5",NULL
10634,1991-02-22 00:00:00.000,"22,1","29,3","18,7",75,48,0,"6,7","10,5","87,5",NULL
10635,1991-02-23 00:00:00.000,"21,1","26,7","18,6",75,53,0,"6,6","10,6","84,4",NULL
10636,1991-02-24 00:00:00.000,"20,6","27,3","16,7",72,52,0,"4,4","10,5","81,4",NULL
10637,1991-02-25 00:00:00.000,"21,4","27,3","18,2",74,55,0,"7,2","9,8","79,9",NULL
10638,1991-02-26 00:00:00.000,"22,4","28,8",19,71,50,0,"8,6","10,1","79,9",NULL
10639,1991-02-27 00:00:00.000,"24,1","30,8","19,9",72,53,0,"7,4","4,8","78,5",NULL
10640,1991-02-28 00:00:00.000,"25,1","34,4","20,2",73,41,0,"6,4","11,2","81,4",NULL
10641,1991-03-01 00:00:00.000,"25,6","34,7","19,7",72,40,0,"7,6","10,2","81,4",NULL
10642,1991-03-02 00:00:00.000,"25,7","34,3","20,8",71,42,0,6,"10,1","81,4",NULL
10643,1991-03-03 00:00:00.000,"23,7","31,6","19,4",70,46,0,"8,8","10,9","78,5",NULL
10644,1991-03-04 00:00:00.000,"23,7","33,7","17,8",71,34,0,"5,8","10,8","78,5",NULL
10645,1991-03-05 00:00:00.000,"24,9",34,"19,1",72,38,0,"4,7","10,9","75,5",NULL
10646,1991-03-06 00:00:00.000,"25,9","33,8",20,71,39,0,5,"10,6",74,NULL
10647,1991-03-07 00:00:00.000,"26,4","35,3","20,1",65,33,0,"3,4","10,9","87,5",NULL
10648,1991-03-08 00:00:00.000,"25,6","33,7",19,66,39,0,"7,2","8,6","82,9",NULL
10649,1991-03-09 00:00:00.000,"25,2","34,5","18,9",64,29,0,"6,7","10,8","84,4",NULL
10650,1991-03-10 00:00:00.000,"25,3","34,1","18,4",63,34,0,"5,5","11,2","84,4",NULL
10651,1991-03-11 00:00:00.000,25,34,19,68,36,0,"5,9","9,9","84,4",NULL
10652,1991-03-12 00:00:00.000,25,"34,4","19,2",66,35,0,"6,1","10,7","84,4",NULL
10653,1991-03-13 00:00:00.000,"24,1","32,7","18,4",68,30,0,"8,3","11,3","84,4",NULL
10654,1991-03-14 00:00:00.000,"22,7","31,5","15,8",70,42,0,"8,3","10,9","82,9",NULL
10655,1991-03-15 00:00:00.000,"22,5","28,8","18,7",77,59,0,"6,3","5,3","81,4",NULL
10656,1991-03-16 00:00:00.000,21,"22,6","20,2",96,85,"28,3","1,3",0,"81,4",NULL
10657,1991-03-17 00:00:00.000,"24,6","31,2","21,1",78,49,"0,1","5,4","10,7","84,4",NULL
10658,1991-03-18 00:00:00.000,"25,2",32,"21,4",72,44,0,"7,9","11,6","90,5",NULL
10659,1991-03-19 00:00:00.000,"25,1","33,2","19,7",73,38,0,"6,5","10,8",100,NULL
10660,1991-03-20 00:00:00.000,"25,1","32,9","20,3",75,51,0,"4,7","9,4",104,NULL
10661,1991-03-21 00:00:00.000,"25,7","33,3",20,67,43,0,"5,6","8,8","98,5",NULL
10662,1991-03-22 00:00:00.000,"25,6","34,2","19,5",69,40,0,"7,1","10,4",104,NULL
10663,1991-03-23 00:00:00.000,"26,2","34,2","20,3",71,36,0,"4,3","9,8",102,NULL
10664,1991-03-24 00:00:00.000,"26,4","34,4","20,6",69,44,0,"7,7","10,3","95,3",NULL
10665,1991-03-25 00:00:00.000,"26,3","34,8","20,6",70,34,0,"5,4","9,8","90,5",NULL
10666,1991-03-26 00:00:00.000,"26,4","35,3","21,2",66,33,0,"2,4","10,9","87,5",NULL
10667,1991-03-27 00:00:00.000,"25,1","34,3","18,7",67,33,0,"4,7","10,9","84,4",NULL
10668,1991-03-28 00:00:00.000,25,"33,3","20,3",66,40,0,"6,6","11,4","84,4",NULL
10669,1991-03-29 00:00:00.000,"24,3","31,5","19,6",72,52,0,"7,1","10,9","79,9",NULL
10670,1991-03-30 00:00:00.000,"25,3","32,5","20,8",69,44,0,"7,3",11,"72,6",NULL
10671,1991-03-31 00:00:00.000,25,"32,4","20,4",68,43,0,"9,2","10,4","72,6",NULL
10672,1991-04-01 00:00:00.000,"22,3","27,8","20,5",80,63,0,"6,2","5,4","75,5",NULL
10673,1991-04-02 00:00:00.000,"21,8","26,8","19,5",83,70,0,"4,4","4,4","78,5",NULL
10674,1991-04-03 00:00:00.000,"23,4","29,7",20,77,57,"0,2","5,9","8,5","81,4",NULL
10675,1991-04-04 00:00:00.000,"24,5",32,"19,9",73,49,0,"7,6","11,6","79,9",NULL
10676,1991-04-05 00:00:00.000,"25,2","34,2","20,8",75,38,"9,9","5,6","9,9","81,4",NULL
10677,1991-04-06 00:00:00.000,"26,2","34,4","20,9",74,39,"1,2","6,5","10,7","81,4",NULL
10678,1991-04-07 00:00:00.000,"26,3","35,5","21,7",73,42,0,"5,3","9,7","84,4",NULL
10679,1991-04-08 00:00:00.000,"26,2",34,"22,2",74,49,"0,2",6,"6,1","87,5",NULL
10680,1991-04-09 00:00:00.000,26,"33,1","20,8",79,56,"3,2","5,2","8,9",89,NULL
10681,1991-04-10 00:00:00.000,27,35,"21,8",72,40,0,6,"9,7","87,5",NULL
10682,1991-04-11 00:00:00.000,"26,5","35,5","21,6",74,38,"0,4","6,8","9,5","90,5",NULL
10683,1991-04-12 00:00:00.000,"27,7",35,"21,7",71,43,0,"5,8","9,9","90,5",NULL
10684,1991-04-13 00:00:00.000,"27,3","34,5",21,66,45,0,"7,6","9,5","87,5",NULL
10685,1991-04-14 00:00:00.000,"26,5","34,8",21,70,35,0,"7,3","10,7","84,4",NULL
10686,1991-04-15 00:00:00.000,"25,5","34,2","18,6",72,41,0,8,"10,8","78,5",NULL
10687,1991-04-16 00:00:00.000,"26,9","34,8",22,68,38,0,"7,4",11,"78,5",NULL
10688,1991-04-17 00:00:00.000,"26,7","35,6","21,1",66,35,0,"8,3","11,1","75,5",NULL
10689,1991-04-18 00:00:00.000,"27,4","35,9","21,1",62,36,0,"9,7","10,4","72,6",NULL
10690,1991-04-19 00:00:00.000,"28,1","37,3","21,9",62,30,0,"9,9","11,2","66,8",NULL
10691,1991-04-20 00:00:00.000,27,"35,3","20,9",70,46,0,"9,4","10,3","69,7",NULL
10692,1991-04-21 00:00:00.000,"26,7","33,7","22,7",70,46,0,"8,9",11,"61,2",NULL
10693,1991-04-22 00:00:00.000,"26,1","33,2","21,4",70,45,0,9,11,"61,2",NULL
10694,1991-04-23 00:00:00.000,"24,7","29,5","22,3",78,57,"0,6","6,2","4,1",64,NULL
10695,1991-04-24 00:00:00.000,"24,9","30,7","21,2",78,53,"0,5",7,"8,7","61,2",NULL
10696,1991-04-25 00:00:00.000,"24,9","29,1","21,6",76,56,0,"6,6","4,6","66,8",NULL
10697,1991-04-26 00:00:00.000,"26,3",33,"21,6",69,43,0,"9,8","11,5","66,8",NULL
10698,1991-04-27 00:00:00.000,"25,7","34,7","20,7",69,31,0,"6,6","8,7","68,2",NULL
10699,1991-04-28 00:00:00.000,"25,8","33,9","21,9",78,48,0,"4,8","7,2",64,NULL
10700,1991-04-29 00:00:00.000,"26,4","35,5","21,8",76,44,"6,3","4,8","8,8",64,NULL
10701,1991-04-30 00:00:00.000,"26,2","32,3","22,2",84,62,0,3,"7,1","75,5",NULL
10702,1991-05-01 00:00:00.000,27,"34,7","22,1",74,51,0,"3,4","8,1","84,4",NULL
10703,1991-05-02 00:00:00.000,"26,9","36,5","21,8",76,45,"9,7","4,3","9,1","84,4",NULL
10704,1991-05-03 00:00:00.000,"25,8",33,"21,2",81,49,0,"3,8","7,5","84,4",NULL
10705,1991-05-04 00:00:00.000,"27,1","34,5","22,2",72,43,0,"5,4","11,9","87,5",NULL
10706,1991-05-05 00:00:00.000,"26,6","34,5","21,9",77,47,0,"5,5","10,3","84,4",NULL
10707,1991-05-06 00:00:00.000,"25,5",34,"20,7",82,56,"32,9","2,6","7,9","96,9",NULL
10708,1991-05-07 00:00:00.000,"25,3","33,6","22,2",83,56,"18,7","1,7","8,5",109,NULL
10709,1991-05-08 00:00:00.000,"26,2","33,5","21,9",78,59,"4,4","3,4","9,3","92,1",NULL
10710,1991-05-09 00:00:00.000,"26,1","33,5","21,2",75,51,0,"3,8","10,4","87,5",NULL
10711,1991-05-10 00:00:00.000,"26,8","33,6","22,2",74,49,0,"5,4",11,"95,3",NULL
10712,1991-05-11 00:00:00.000,"26,8",34,"21,7",70,42,0,"5,8","11,4","87,5",NULL
10713,1991-05-12 00:00:00.000,"27,1","34,5","21,4",69,42,0,"5,2","10,9","81,4",NULL
10714,1991-05-13 00:00:00.000,"27,8","34,8","22,2",69,40,0,"5,4","11,6","79,9",NULL
10715,1991-05-14 00:00:00.000,"27,3","35,2","22,7",72,48,"4,3","4,6","8,3","75,5",NULL
10716,1991-05-15 00:00:00.000,"27,4","34,7","22,6",75,46,0,"3,2","10,8","69,7",NULL
10717,1991-05-16 00:00:00.000,"26,8","34,8","23,4",79,47,"8,1","4,4","7,8","75,5",NULL
10718,1991-05-17 00:00:00.000,"26,1","33,8","22,8",83,52,"0,2","2,8","4,7","87,5",NULL
10719,1991-05-18 00:00:00.000,"25,6","33,5","22,2",84,51,"41,5","2,8","7,8","90,5",NULL
10720,1991-05-19 00:00:00.000,"25,1","32,5","22,1",87,53,"1,2","1,6",9,"87,5",NULL
10721,1991-05-20 00:00:00.000,"25,8","32,9","21,6",82,61,"6,1","3,4","10,6","90,5",NULL
10722,1991-05-21 00:00:00.000,"24,9","33,2","21,3",84,51,0,"1,9","9,8","93,7",NULL
10723,1991-05-22 00:00:00.000,"26,1","31,7","22,9",82,61,"1,8","1,1","8,2","93,7",NULL
10724,1991-05-23 00:00:00.000,"25,8",34,"20,4",82,60,40,1,"8,8",110,NULL
10725,1991-05-24 00:00:00.000,"24,8","31,8","21,1",86,65,"3,2","0,7","7,9",104,NULL
10726,1991-05-25 00:00:00.000,25,33,"21,6",84,58,"35,8","0,5","10,1",104,NULL
10727,1991-05-26 00:00:00.000,"25,2","31,7","21,7",84,62,"2,6","0,4","5,9",153,NULL
10728,1991-05-27 00:00:00.000,"25,7","31,6","22,5",77,48,0,"3,4","6,8",138,NULL
10729,1991-05-28 00:00:00.000,"25,6","31,5","21,6",79,48,0,"4,5","8,1",126,NULL
10730,1991-05-29 00:00:00.000,"26,1",33,"22,2",73,48,0,"7,1","12,1",110,NULL
10731,1991-05-30 00:00:00.000,"26,1","32,7","21,5",76,51,0,"5,2",8,104,NULL
10732,1991-05-31 00:00:00.000,"26,1","32,4","21,9",77,54,0,"6,2","9,5","96,9",NULL
10733,1991-06-01 00:00:00.000,"26,6","33,3","22,2",70,51,0,"6,2","7,9","93,7",NULL
10734,1991-06-02 00:00:00.000,"27,6","34,4","22,6",71,48,0,"5,9","9,8","90,5",NULL
10735,1991-06-03 00:00:00.000,"27,1","34,4","22,2",74,52,0,"6,4","7,3","90,5",NULL
10736,1991-06-04 00:00:00.000,"26,4","33,4",23,79,56,0,7,"3,4","90,5",NULL
10737,1991-06-05 00:00:00.000,"26,2","32,7","22,4",78,48,"0,2","5,4","7,2","90,9",NULL
10738,1991-06-06 00:00:00.000,"25,2","31,5","22,2",85,58,"82,6","4,2","3,9","91,8",NULL
10739,1991-06-07 00:00:00.000,"23,5","29,8","22,1",95,81,"26,9",2,6,126,NULL
10740,1991-06-08 00:00:00.000,"25,4","30,6",22,82,66,"1,7","3,3","8,5",128,NULL
10741,1991-06-09 00:00:00.000,"24,2","29,6","22,1",87,65,"27,3","3,5","3,6",135,NULL
10742,1991-06-10 00:00:00.000,"24,6","29,3","20,4",88,71,7,"2,5","3,9",132,NULL
10743,1991-06-11 00:00:00.000,"24,1","28,7",21,91,72,36,"2,7","1,7",298,NULL
10744,1991-06-12 00:00:00.000,"23,5","27,1","20,5",88,76,"6,1","1,6",0,189,NULL
10745,1991-06-13 00:00:00.000,"24,8","28,6","22,4",81,65,"0,1","2,6","6,5",142,NULL
10746,1991-06-14 00:00:00.000,"24,6","29,3","21,1",87,76,"1,4","1,8","5,9",132,NULL
